Corn-Corn-      North Africa-Exports and imports,392
Corn-Corn-      North America-Exports and imports,730
Corn-Corn-      Other Europe-Exports and imports,563
Corn-Corn-      South America-Exports and imports,730
Corn-Corn-      Sub_Saharan Africa-Exports and imports,559
Corn-Corn-    Africa-Exports and imports,564
Corn-Corn-    Asia and Middle East-Exports and imports,730
Corn-Corn-    Europe/Eurasia-Exports and imports,730
Corn-Corn-    Oceania-Exports and imports,640
Corn-Corn-    Unidentified Country-Exports and imports,157
Corn-Corn-    Western Hemisphere-Exports and imports,730
Corn-Corn-  Caribbean Basin (CBERA)-Exports and imports,706
Corn-Corn-  Latin America-Exports and imports,730
Corn-Corn-  World less U.S.-Supply and use,684
Corn-Corn grain-          Afghanistan-Exports and imports,4
Corn-Corn grain-          Albania-Exports and imports,13
Corn-Corn grain-          Armenia-Exports and imports,4
Corn-Corn grain-          Austria-Exports and imports,241
Corn-Corn grain-          Azerbaijan-Exports and imports,2
Corn-Corn grain-          Bangladesh-Exports and imports,34
Corn-Corn grain-          Belarus-Exports and imports,12
Corn-Corn grain-          Belgium-Exports and imports,168
Corn-Corn grain-          Brunei-Exports and imports,4
Corn-Corn grain-          Bulgaria-Exports and imports,61
Corn-Corn grain-          China (Mainland)-Exports and imports,308
Corn-Corn grain-          China (Taiwan)-Exports and imports,365
Corn-Corn grain-          Croatia-Exports and imports,52
Corn-Corn grain-          Cyprus-Exports and imports,80
Corn-Corn grain-          Czech Republic-Exports and imports,31
Corn-Corn grain-          Denmark-Exports and imports,47
Corn-Corn grain-          Estonia-Exports and imports,26
Corn-Corn grain-          Finland-Exports and imports,18
"Corn-Corn grain-          Former Czechoslovakia, Ends 12/1992-Exports and imports",4
"Corn-Corn grain-          Former Ussr, Begins 1/1989 & Ends 1/1993-Exports and imports",45
"Corn-Corn grain-          Former Yugoslavia, Ends 5/1992-Exports and imports",17
Corn-Corn grain-          France-Exports and imports,496
Corn-Corn grain-          Georgia-Exports and imports,4
"Corn-Corn grain-          German Democratic Republic, Ends 9/1990-Exports and imports",15
"Corn-Corn grain-          Germany, Fed. Republic; United, Begins 1-Exports and imports",224
Corn-Corn grain-          Greece-Exports and imports,192
Corn-Corn grain-          Hong Kong-Exports and imports,304
Corn-Corn grain-          Hungary-Exports and imports,198
Corn-Corn grain-          Iceland-Exports and imports,96
Corn-Corn grain-          India-Exports and imports,70
Corn-Corn grain-          Indonesia-Exports and imports,187
Corn-Corn grain-          Ireland-Exports and imports,60
Corn-Corn grain-          Italy-Exports and imports,271
Corn-Corn grain-          Japan-Exports and imports,374
Corn-Corn grain-          Kazakhstan-Exports and imports,15
Corn-Corn grain-          Kosovo-Exports and imports,2
Corn-Corn grain-          Laos-Exports and imports,4
Corn-Corn grain-          Latvia-Exports and imports,5
Corn-Corn grain-          Lithuania-Exports and imports,26
Corn-Corn grain-          Luxembourg-Exports and imports,2
Corn-Corn grain-          Macao (Macau)-Exports and imports,2
Corn-Corn grain-          Macedonia (Skopje)-Exports and imports,10
Corn-Corn grain-          Malaysia-Exports and imports,239
Corn-Corn grain-          Malta And Gozo-Exports and imports,46
Corn-Corn grain-          Moldova-Exports and imports,13
Corn-Corn grain-          Monaco-Exports and imports,2
Corn-Corn grain-          Mongolia-Exports and imports,2
Corn-Corn grain-          Myanmar (Burma)-Exports and imports,4
Corn-Corn grain-          Nepal-Exports and imports,7
Corn-Corn grain-          Netherlands-Exports and imports,266
Corn-Corn grain-          North Korea-Exports and imports,21
Corn-Corn grain-          Norway-Exports and imports,89
Corn-Corn grain-          Pakistan-Exports and imports,189
Corn-Corn grain-          Philippines-Exports and imports,275
Corn-Corn grain-          Poland-Exports and imports,40
Corn-Corn grain-          Portugal-Exports and imports,260
Corn-Corn grain-          Romania-Exports and imports,176
"Corn-Corn grain-          Russian Federation, Begins 2/1992-Exports and imports",123
Corn-Corn grain-          Serbia and Montenegro-Exports and imports,11
Corn-Corn grain-          Serbia-Exports and imports,27
Corn-Corn grain-          Singapore-Exports and imports,117
Corn-Corn grain-          Slovakia-Exports and imports,20
Corn-Corn grain-          Slovenia-Exports and imports,4
Corn-Corn grain-          South Korea-Exports and imports,411
Corn-Corn grain-          Spain-Exports and imports,341
Corn-Corn grain-          Sri Lanka-Exports and imports,8
Corn-Corn grain-          Sweden-Exports and imports,66
Corn-Corn grain-          Switzerland-Exports and imports,114
Corn-Corn grain-          Tajikistan-Exports and imports,4
Corn-Corn grain-          Thailand-Exports and imports,247
Corn-Corn grain-          Turkmenistan-Exports and imports,2
Corn-Corn grain-          Ukraine-Exports and imports,89
Corn-Corn grain-          United Kingdom-Exports and imports,320
Corn-Corn grain-          Vatican City-Exports and imports,2
Corn-Corn grain-          Vietnam-Exports and imports,173
Corn-Corn grain-        Acceding_10-Exports and imports,282
Corn-Corn grain-        Algeria-Exports and imports,265
Corn-Corn grain-        Angola-Exports and imports,70
Corn-Corn grain-        Antigua & Barbuda-Exports and imports,30
Corn-Corn grain-        Argentina-Exports and imports,524
Corn-Corn grain-        Aruba-Exports and imports,49
Corn-Corn grain-        Australia (No Islands)-Exports and imports,104
Corn-Corn grain-        Bahamas-Exports and imports,209
Corn-Corn grain-        Bahrain-Exports and imports,72
Corn-Corn grain-        Barbados-Exports and imports,273
Corn-Corn grain-        Belize-Exports and imports,138
Corn-Corn grain-        Benin-Exports and imports,10
Corn-Corn grain-        Bermuda-Exports and imports,37
Corn-Corn grain-        Bolivia-Exports and imports,87
Corn-Corn grain-        Brazil-Exports and imports,425
Corn-Corn grain-        British Virgin Islands-Exports and imports,12
Corn-Corn grain-        Burkina Faso-Exports and imports,2
Corn-Corn grain-        Burundi-Exports and imports,24
Corn-Corn grain-        Cameroon-Exports and imports,29
Corn-Corn grain-        Canada-Exports and imports,730
Corn-Corn grain-        Cape Verde Islands-Exports and imports,76
Corn-Corn grain-        Cayman Islands-Exports and imports,27
Corn-Corn grain-        Central African Republic-Exports and imports,2
Corn-Corn grain-        Chad-Exports and imports,4
Corn-Corn grain-        Chile-Exports and imports,531
Corn-Corn grain-        Cocos (Keeling) Islands-Exports and imports,2
Corn-Corn grain-        Colombia-Exports and imports,368
Corn-Corn grain-        Congo(Brazzville)-Exports and imports,15
Corn-Corn grain-        Congo(Kinshasa)-Exports and imports,13
Corn-Corn grain-        Costa Rica-Exports and imports,359
Corn-Corn grain-        Cuba-Exports and imports,150
Corn-Corn grain-        Curacao-Exports and imports,9
Corn-Corn grain-        Djibouti-Exports and imports,32
Corn-Corn grain-        Dominica-Exports and imports,12
Corn-Corn grain-        Dominican Republic-Exports and imports,365
Corn-Corn grain-        East Asia-Exports and imports,518
Corn-Corn grain-        Ecuador-Exports and imports,321
Corn-Corn grain-        Egypt-Exports and imports,337
Corn-Corn grain-        El Salvador-Exports and imports,333
Corn-Corn grain-        Equatorial Guinea-Exports and imports,2
"Corn-Corn grain-        Eritrea, Begins 7/1993-Exports and imports",2
"Corn-Corn grain-        Ethiopia, United Ends 6/1993 & New Begin-Exports and imports",12
Corn-Corn grain-        European Union_15-Exports and imports,613
Corn-Corn grain-        Fiji-Exports and imports,5
Corn-Corn grain-        French Polynesia-Exports and imports,335
Corn-Corn grain-        Gabon-Exports and imports,10
Corn-Corn grain-        Ghana-Exports and imports,70
Corn-Corn grain-        Greenland-Exports and imports,2
Corn-Corn grain-        Grenada-Exports and imports,219
Corn-Corn grain-        Guadeloupe-Exports and imports,31
Corn-Corn grain-        Guatemala-Exports and imports,381
Corn-Corn grain-        Guinea-Exports and imports,4
Corn-Corn grain-        Guyana-Exports and imports,177
Corn-Corn grain-        Haiti-Exports and imports,112
Corn-Corn grain-        Honduras-Exports and imports,351
Corn-Corn grain-        Iran-Exports and imports,54
Corn-Corn grain-        Iraq-Exports and imports,30
Corn-Corn grain-        Israel-Exports and imports,310
Corn-Corn grain-        Ivory Coast-Exports and imports,23
Corn-Corn grain-        Jamaica-Exports and imports,365
Corn-Corn grain-        Jordan-Exports and imports,189
Corn-Corn grain-        Kenya-Exports and imports,82
Corn-Corn grain-        Kuwait-Exports and imports,122
Corn-Corn grain-        Lebanon-Exports and imports,190
Corn-Corn grain-        Lesotho-Exports and imports,3
Corn-Corn grain-        Liberia-Exports and imports,6
Corn-Corn grain-        Libya-Exports and imports,31
Corn-Corn grain-        Madagascar (Malagasy)-Exports and imports,8
Corn-Corn grain-        Malawi-Exports and imports,28
Corn-Corn grain-        Martinique-Exports and imports,14
Corn-Corn grain-        Mauritius-Exports and imports,2
Corn-Corn grain-        Mayotte-Exports and imports,4
Corn-Corn grain-        Mexico-Exports and imports,727
"Corn-Corn grain-        Micronesia, Federated States-Exports and imports",2
Corn-Corn grain-        Morocco-Exports and imports,263
Corn-Corn grain-        Mozambique-Exports and imports,92
Corn-Corn grain-        Namibia-Exports and imports,19
Corn-Corn grain-        Netherlands Antilles-Exports and imports,120
Corn-Corn grain-        New Caledonia-Exports and imports,7
"Corn-Corn grain-        New Zealand, No Islands (=Old Code 6140)-Exports and imports",236
Corn-Corn grain-        Nicaragua-Exports and imports,248
Corn-Corn grain-        Niger-Exports and imports,7
Corn-Corn grain-        Nigeria-Exports and imports,48
Corn-Corn grain-        Oman-Exports and imports,92
Corn-Corn grain-        Panama-Exports and imports,322
Corn-Corn grain-        Papua New Guinea-Exports and imports,9
Corn-Corn grain-        Paraguay-Exports and imports,33
Corn-Corn grain-        Peru-Exports and imports,607
Corn-Corn grain-        Qatar-Exports and imports,38
Corn-Corn grain-        Republic Of South Africa-Exports and imports,246
Corn-Corn grain-        Rwanda-Exports and imports,45
Corn-Corn grain-        Samoa-Exports and imports,2
Corn-Corn grain-        Saudi Arabia-Exports and imports,329
Corn-Corn grain-        Senegal-Exports and imports,50
Corn-Corn grain-        Seychelles-Exports and imports,2
Corn-Corn grain-        Sierra Leone-Exports and imports,14
Corn-Corn grain-        Sint Maarten-Exports and imports,21
Corn-Corn grain-        Somalia-Exports and imports,32
Corn-Corn grain-        South Asia-Exports and imports,238
Corn-Corn grain-        Southeast Asia-Exports and imports,530
Corn-Corn grain-        St. Kitts_Nevis-Exports and imports,5
Corn-Corn grain-        St. Lucia-Exports and imports,47
Corn-Corn grain-        St. Vincent And The Grenadine-Exports and imports,172
Corn-Corn grain-        Sudan-Exports and imports,12
Corn-Corn grain-        Suriname-Exports and imports,236
Corn-Corn grain-        Swaziland-Exports and imports,6
Corn-Corn grain-        Syria-Exports and imports,209
Corn-Corn grain-        Tanzania-Exports and imports,51
Corn-Corn grain-        The Gambia-Exports and imports,8
Corn-Corn grain-        Togo-Exports and imports,11
Corn-Corn grain-        Tokelau Islands-Exports and imports,6
Corn-Corn grain-        Trinidad And Tobago-Exports and imports,342
Corn-Corn grain-        Tunisia-Exports and imports,206
Corn-Corn grain-        Turkey-Exports and imports,323
Corn-Corn grain-        Turks And Caicos Islands-Exports and imports,4
Corn-Corn grain-        Uganda-Exports and imports,22
Corn-Corn grain-        United Arab Emirates-Exports and imports,200
Corn-Corn grain-        Uruguay-Exports and imports,55
Corn-Corn grain-        Venezuela-Exports and imports,349
"Corn-Corn grain-        Yemen (Sana), Ends 9/1990 & United Begin-Exports and imports",66
Corn-Corn grain-        Zambia-Exports and imports,18
Corn-Corn grain-        Zimbabwe-Exports and imports,21
Corn-Corn grain-      Asia-Exports and imports,644
Corn-Corn grain-      Caribbean-Exports and imports,378
Corn-Corn grain-      Central America-Exports and imports,444
Corn-Corn grain-      European Union_25-Exports and imports,623
Corn-Corn grain-      European Union_27-Exports and imports,630
Corn-Corn grain-      Former Soviet Union_12-Exports and imports,187
Corn-Corn grain-      Middle East-Exports and imports,456
Corn-Corn grain-      North Africa-Exports and imports,351
Corn-Corn grain-      North America-Exports and imports,730
Corn-Corn grain-      Other Europe-Exports and imports,261
Corn-Corn grain-      South America-Exports and imports,723
Corn-Corn grain-      Sub_Saharan Africa-Exports and imports,345
Corn-Corn grain-    Africa-Exports and imports,373
Corn-Corn grain-    Asia and Middle East-Exports and imports,657
Corn-Corn grain-    Europe/Eurasia-Exports and imports,631
Corn-Corn grain-    Oceania-Exports and imports,420
Corn-Corn grain-    Unidentified Country-Exports and imports,157
Corn-Corn grain-    Western Hemisphere-Exports and imports,730
Corn-Corn grain-  Caribbean Basin (CBERA)-Exports and imports,479
Corn-Corn grain-  Latin America-Exports and imports,730
Corn-Corn grain-United States-Prices,1459
Corn-Corn grain-World-Exports and imports,1460
"Corn-Corn meal, yellow-U.S. _ Chicago, IL-Prices",196
"Corn-Corn meal, yellow-U.S. _ New York, NY-Prices",435
Corn-Corn products-          Afghanistan-Exports and imports,4
Corn-Corn products-          Albania-Exports and imports,6
Corn-Corn products-          Armenia-Exports and imports,8
Corn-Corn products-          Austria-Exports and imports,345
Corn-Corn products-          Azerbaijan-Exports and imports,4
Corn-Corn products-          Bangladesh-Exports and imports,89
Corn-Corn products-          Belarus-Exports and imports,85
Corn-Corn products-          Belgium-Exports and imports,582
Corn-Corn products-          Bhutan-Exports and imports,4
Corn-Corn products-          Bosnia_Hercegovina-Exports and imports,35
Corn-Corn products-          Brunei-Exports and imports,22
Corn-Corn products-          Bulgaria-Exports and imports,58
Corn-Corn products-          Cambodia-Exports and imports,12
Corn-Corn products-          China (Mainland)-Exports and imports,588
Corn-Corn products-          China (Taiwan)-Exports and imports,591
Corn-Corn products-          Croatia-Exports and imports,122
Corn-Corn products-          Cyprus-Exports and imports,60
Corn-Corn products-          Czech Republic-Exports and imports,108
Corn-Corn products-          Denmark-Exports and imports,195
Corn-Corn products-          Estonia-Exports and imports,47
Corn-Corn products-          Faroe Islands-Exports and imports,4
Corn-Corn products-          Finland-Exports and imports,343
"Corn-Corn products-          Former Czechoslovakia, Ends 12/1992-Exports and imports",3
"Corn-Corn products-          Former Yugoslavia, Ends 5/1992-Exports and imports",30
Corn-Corn products-          France-Exports and imports,646
Corn-Corn products-          Georgia-Exports and imports,12
"Corn-Corn products-          Germany, Fed. Republic; United, Begins 1-Exports and imports",726
Corn-Corn products-          Greece-Exports and imports,170
Corn-Corn products-          Hong Kong-Exports and imports,488
Corn-Corn products-          Hungary-Exports and imports,177
Corn-Corn products-          Iceland-Exports and imports,49
Corn-Corn products-          India-Exports and imports,499
Corn-Corn products-          Indonesia-Exports and imports,507
Corn-Corn products-          Ireland-Exports and imports,267
Corn-Corn products-          Italy-Exports and imports,633
Corn-Corn products-          Japan-Exports and imports,698
Corn-Corn products-          Kazakhstan-Exports and imports,25
Corn-Corn products-          Kyrgyzstan-Exports and imports,6
Corn-Corn products-          Laos-Exports and imports,15
Corn-Corn products-          Latvia-Exports and imports,43
Corn-Corn products-          Liechtenstein-Exports and imports,2
Corn-Corn products-          Lithuania-Exports and imports,58
Corn-Corn products-          Luxembourg-Exports and imports,2
Corn-Corn products-          Macao (Macau)-Exports and imports,9
Corn-Corn products-          Malaysia-Exports and imports,403
Corn-Corn products-          Malta And Gozo-Exports and imports,13
Corn-Corn products-          Moldova-Exports and imports,4
Corn-Corn products-          Monaco-Exports and imports,4
Corn-Corn products-          Mongolia-Exports and imports,11
Corn-Corn products-          Montenegro-Exports and imports,2
Corn-Corn products-          Myanmar (Burma)-Exports and imports,2
Corn-Corn products-          Nepal-Exports and imports,7
Corn-Corn products-          Netherlands-Exports and imports,709
Corn-Corn products-          North Korea-Exports and imports,2
Corn-Corn products-          Norway-Exports and imports,230
Corn-Corn products-          Pakistan-Exports and imports,463
Corn-Corn products-          Philippines-Exports and imports,527
Corn-Corn products-          Poland-Exports and imports,241
Corn-Corn products-          Portugal-Exports and imports,131
Corn-Corn products-          Romania-Exports and imports,74
"Corn-Corn products-          Russian Federation, Begins 2/1992-Exports and imports",328
Corn-Corn products-          Serbia and Montenegro-Exports and imports,9
Corn-Corn products-          Serbia-Exports and imports,10
Corn-Corn products-          Singapore-Exports and imports,400
Corn-Corn products-          Slovakia-Exports and imports,52
Corn-Corn products-          Slovenia-Exports and imports,161
Corn-Corn products-          South Korea-Exports and imports,712
Corn-Corn products-          Spain-Exports and imports,442
Corn-Corn products-          Sri Lanka-Exports and imports,239
Corn-Corn products-          Sweden-Exports and imports,293
Corn-Corn products-          Switzerland-Exports and imports,433
Corn-Corn products-          Tajikistan-Exports and imports,8
Corn-Corn products-          Thailand-Exports and imports,580
Corn-Corn products-          Turkmenistan-Exports and imports,6
Corn-Corn products-          Ukraine-Exports and imports,169
Corn-Corn products-          United Kingdom-Exports and imports,667
Corn-Corn products-          Uzbekistan-Exports and imports,9
Corn-Corn products-          Vietnam-Exports and imports,314
Corn-Corn products-        Acceding_10-Exports and imports,513
Corn-Corn products-        Algeria-Exports and imports,63
Corn-Corn products-        Angola-Exports and imports,68
Corn-Corn products-        Anguilla-Exports and imports,14
Corn-Corn products-        Antigua & Barbuda-Exports and imports,193
Corn-Corn products-        Argentina-Exports and imports,519
Corn-Corn products-        Aruba-Exports and imports,244
Corn-Corn products-        Australia (No Islands)-Exports and imports,630
Corn-Corn products-        Bahamas-Exports and imports,362
Corn-Corn products-        Bahrain-Exports and imports,54
Corn-Corn products-        Barbados-Exports and imports,402
Corn-Corn products-        Belize-Exports and imports,120
Corn-Corn products-        Benin-Exports and imports,99
Corn-Corn products-        Bermuda-Exports and imports,45
Corn-Corn products-        Bolivia-Exports and imports,216
Corn-Corn products-        Brazil-Exports and imports,645
Corn-Corn products-        British Virgin Islands-Exports and imports,36
Corn-Corn products-        Burkina Faso-Exports and imports,89
Corn-Corn products-        Burundi-Exports and imports,35
Corn-Corn products-        Cameroon-Exports and imports,74
Corn-Corn products-        Canada-Exports and imports,730
Corn-Corn products-        Cape Verde Islands-Exports and imports,26
Corn-Corn products-        Cayman Islands-Exports and imports,150
Corn-Corn products-        Central African Republic-Exports and imports,26
Corn-Corn products-        Chad-Exports and imports,50
Corn-Corn products-        Chile-Exports and imports,376
Corn-Corn products-        Christmas Island(Indian Ocean)-Exports and imports,4
Corn-Corn products-        Colombia-Exports and imports,709
Corn-Corn products-        Congo(Brazzville)-Exports and imports,31
Corn-Corn products-        Congo(Kinshasa)-Exports and imports,81
Corn-Corn products-        Cook Islands-Exports and imports,4
Corn-Corn products-        Costa Rica-Exports and imports,433
Corn-Corn products-        Cuba-Exports and imports,7
Corn-Corn products-        Curacao-Exports and imports,60
Corn-Corn products-        Djibouti-Exports and imports,13
Corn-Corn products-        Dominica-Exports and imports,63
Corn-Corn products-        Dominican Republic-Exports and imports,511
Corn-Corn products-        East Asia-Exports and imports,730
Corn-Corn products-        Ecuador-Exports and imports,508
Corn-Corn products-        Egypt-Exports and imports,270
Corn-Corn products-        El Salvador-Exports and imports,564
Corn-Corn products-        Equatorial Guinea-Exports and imports,2
"Corn-Corn products-        Eritrea, Begins 7/1993-Exports and imports",7
"Corn-Corn products-        Ethiopia, United Ends 6/1993 & New Begin-Exports and imports",44
Corn-Corn products-        European Union_15-Exports and imports,730
Corn-Corn products-        Fiji-Exports and imports,35
Corn-Corn products-        French Guiana-Exports and imports,27
Corn-Corn products-        French Polynesia-Exports and imports,153
Corn-Corn products-        Gabon-Exports and imports,50
Corn-Corn products-        Ghana-Exports and imports,300
Corn-Corn products-        Greenland-Exports and imports,2
Corn-Corn products-        Grenada-Exports and imports,55
Corn-Corn products-        Guadeloupe-Exports and imports,21
Corn-Corn products-        Guatemala-Exports and imports,437
Corn-Corn products-        Guinea_Bissau-Exports and imports,5
Corn-Corn products-        Guinea-Exports and imports,31
Corn-Corn products-        Guyana-Exports and imports,235
Corn-Corn products-        Haiti-Exports and imports,340
Corn-Corn products-        Honduras-Exports and imports,387
Corn-Corn products-        Iran-Exports and imports,14
Corn-Corn products-        Iraq-Exports and imports,35
Corn-Corn products-        Israel-Exports and imports,564
Corn-Corn products-        Ivory Coast-Exports and imports,73
Corn-Corn products-        Jamaica-Exports and imports,553
Corn-Corn products-        Jordan-Exports and imports,138
Corn-Corn products-        Kenya-Exports and imports,173
Corn-Corn products-        Kuwait-Exports and imports,180
Corn-Corn products-        Lebanon-Exports and imports,403
Corn-Corn products-        Lesotho-Exports and imports,59
Corn-Corn products-        Liberia-Exports and imports,12
Corn-Corn products-        Libya-Exports and imports,12
Corn-Corn products-        Madagascar (Malagasy)-Exports and imports,30
Corn-Corn products-        Malawi-Exports and imports,53
Corn-Corn products-        Mali-Exports and imports,48
Corn-Corn products-        Martinique-Exports and imports,39
Corn-Corn products-        Mauritania-Exports and imports,18
Corn-Corn products-        Mayotte-Exports and imports,5
Corn-Corn products-        Mexico-Exports and imports,730
"Corn-Corn products-        Micronesia, Federated States-Exports and imports",10
Corn-Corn products-        Montserrat-Exports and imports,7
Corn-Corn products-        Morocco-Exports and imports,175
Corn-Corn products-        Mozambique-Exports and imports,102
Corn-Corn products-        Namibia-Exports and imports,19
Corn-Corn products-        Netherlands Antilles-Exports and imports,201
"Corn-Corn products-        New Zealand, No Islands (=Old Code 6140)-Exports and imports",379
Corn-Corn products-        Nicaragua-Exports and imports,227
Corn-Corn products-        Niger-Exports and imports,32
Corn-Corn products-        Nigeria-Exports and imports,183
Corn-Corn products-        Niue-Exports and imports,12
Corn-Corn products-        Norfolk Island-Exports and imports,4
Corn-Corn products-        Oman-Exports and imports,228
Corn-Corn products-        Palau-Exports and imports,25
Corn-Corn products-        Panama-Exports and imports,366
Corn-Corn products-        Paraguay-Exports and imports,26
Corn-Corn products-        Peru-Exports and imports,586
Corn-Corn products-        Qatar-Exports and imports,84
Corn-Corn products-        Republic Of South Africa-Exports and imports,366
Corn-Corn products-        Rwanda-Exports and imports,94
Corn-Corn products-        Samoa-Exports and imports,47
Corn-Corn products-        Sao Tome And Principe-Exports and imports,16
Corn-Corn products-        Saudi Arabia-Exports and imports,284
Corn-Corn products-        Senegal-Exports and imports,72
Corn-Corn products-        Seychelles-Exports and imports,2
Corn-Corn products-        Sierra Leone-Exports and imports,52
Corn-Corn products-        Sint Maarten-Exports and imports,66
Corn-Corn products-        Solomon Islands-Exports and imports,2
Corn-Corn products-        Somalia-Exports and imports,18
Corn-Corn products-        South Asia-Exports and imports,624
Corn-Corn products-        Southeast Asia-Exports and imports,650
Corn-Corn products-        St Helena-Exports and imports,4
Corn-Corn products-        St. Kitts_Nevis-Exports and imports,82
Corn-Corn products-        St. Lucia-Exports and imports,263
Corn-Corn products-        St. Vincent And The Grenadine-Exports and imports,191
Corn-Corn products-        Sudan-Exports and imports,16
Corn-Corn products-        Suriname-Exports and imports,191
Corn-Corn products-        Swaziland-Exports and imports,91
Corn-Corn products-        Syria-Exports and imports,60
Corn-Corn products-        Tanzania-Exports and imports,96
Corn-Corn products-        The Gambia-Exports and imports,10
Corn-Corn products-        Togo-Exports and imports,48
Corn-Corn products-        Tokelau Islands-Exports and imports,5
Corn-Corn products-        Tonga-Exports and imports,2
Corn-Corn products-        Trinidad And Tobago-Exports and imports,407
Corn-Corn products-        Tunisia-Exports and imports,116
Corn-Corn products-        Turkey-Exports and imports,300
Corn-Corn products-        Turks And Caicos Islands-Exports and imports,39
Corn-Corn products-        Uganda-Exports and imports,77
Corn-Corn products-        United Arab Emirates-Exports and imports,302
Corn-Corn products-        Uruguay-Exports and imports,221
Corn-Corn products-        Venezuela-Exports and imports,562
Corn-Corn products-        West Bank-Exports and imports,3
"Corn-Corn products-        Yemen (Sana), Ends 9/1990 & United Begin-Exports and imports",17
Corn-Corn products-        Zambia-Exports and imports,12
Corn-Corn products-        Zimbabwe-Exports and imports,59
Corn-Corn products-      Asia-Exports and imports,730
Corn-Corn products-      Caribbean-Exports and imports,635
Corn-Corn products-      Central America-Exports and imports,634
Corn-Corn products-      European Union_25-Exports and imports,730
Corn-Corn products-      European Union_27-Exports and imports,730
Corn-Corn products-      Former Soviet Union_12-Exports and imports,348
Corn-Corn products-      Middle East-Exports and imports,663
Corn-Corn products-      North Africa-Exports and imports,311
Corn-Corn products-      North America-Exports and imports,730
Corn-Corn products-      Other Europe-Exports and imports,542
Corn-Corn products-      South America-Exports and imports,727
Corn-Corn products-      Sub_Saharan Africa-Exports and imports,556
Corn-Corn products-    Africa-Exports and imports,561
Corn-Corn products-    Asia and Middle East-Exports and imports,730
Corn-Corn products-    Europe/Eurasia-Exports and imports,730
Corn-Corn products-    Oceania-Exports and imports,630
Corn-Corn products-    Western Hemisphere-Exports and imports,730
Corn-Corn products-  Caribbean Basin (CBERA)-Exports and imports,705
Corn-Corn products-  Latin America-Exports and imports,730
Corn-Corn products-World-Exports and imports,1460
Corn-Corn starch-U.S. _ Midwest-Prices,435
Corn-Corn syrup-U.S. _ Midwest-Prices,435
"Corn-Corn, No. 2 white-U.S. _ Kansas City, MO-Prices",537
"Corn-Corn, No. 2 yellow-U.S. _ Central IL-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ Chicago, IL-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ Gulf ports, LA-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ Kansas City, MO-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ Memphis, TN-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ Minneapolis, MN-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ Omaha, NE-Prices",539
"Corn-Corn, No. 2 yellow-U.S. _ St Louis, MO-Prices",533
"Corn-Corn, No. 2 yellow-U.S. _ Toledo, OH-Prices",538
Corn-Corn-United States-Prices,690
Corn-Corn-United States-Supply and use,4200
Corn-Corn-World-Exports and imports,1460
Corn-Dextrose-U.S. _ Midwest-Prices,435
"Corn-HFCS, 42%-U.S. _ Midwest-Prices",435
Corn-White corn-          China (Taiwan)-Exports and imports,1
Corn-White corn-          Italy-Exports and imports,3
Corn-White corn-          Japan-Exports and imports,25
Corn-White corn-          Philippines-Exports and imports,5
Corn-White corn-          Portugal-Exports and imports,5
Corn-White corn-          Singapore-Exports and imports,1
Corn-White corn-          South Korea-Exports and imports,10
Corn-White corn-          Thailand-Exports and imports,1
Corn-White corn-        Bahamas-Exports and imports,1
Corn-White corn-        Cameroon-Exports and imports,1
Corn-White corn-        Cape Verde Islands-Exports and imports,5
Corn-White corn-        Colombia-Exports and imports,24
Corn-White corn-        Costa Rica-Exports and imports,18
Corn-White corn-        Dominican Republic-Exports and imports,5
Corn-White corn-        El Salvador-Exports and imports,23
Corn-White corn-        Ghana-Exports and imports,3
Corn-White corn-        Guatemala-Exports and imports,17
Corn-White corn-        Honduras-Exports and imports,19
Corn-White corn-        Israel-Exports and imports,2
Corn-White corn-        Jordan-Exports and imports,6
Corn-White corn-        Kenya-Exports and imports,7
Corn-White corn-        Mexico-Exports and imports,26
Corn-White corn-        Mozambique-Exports and imports,4
Corn-White corn-        Namibia-Exports and imports,1
Corn-White corn-        Nicaragua-Exports and imports,6
Corn-White corn-        Panama-Exports and imports,4
Corn-White corn-        Republic Of South Africa-Exports and imports,8
Corn-White corn-        Tanzania-Exports and imports,3
Corn-White corn-        Venezuela-Exports and imports,5
Corn-White corn-        Zimbabwe-Exports and imports,3
Corn-White corn-World-Exports and imports,26
Energy feeds-Barley-United States-Quantities fed,43
Energy feeds-Corn-United States-Quantities fed,42
Energy feeds-Energy feeds-United States-Quantities fed,42
Energy feeds-Oats-United States-Quantities fed,43
Energy feeds-Sorghum-United States-Quantities fed,42
Energy feeds-Wheat-United States-Quantities fed,43
Feed grains-Feed grains-United States-Supply and use,2385
"Grain protein feeds-Corn gluten feed, 21% protein-U.S. _ Midwest-Prices",462
"Grain protein feeds-Corn gluten meal, 60% protein-U.S. _ Midwest-Prices",462
Grain protein feeds-Distillers dried grains-U.S. _ Central IL-Prices,216
"Grain protein feeds-Distillers dried grains-U.S. _ Lawrenceburg, IN-Prices",375
"Grain protein feeds-Hominy feed-U.S. _ IL points, IL-Prices",460
Hay-Hay alfalfa (dry)-United States-Prices,903
